latitude,longitude
48.32945,3.72917
48.26305,4.77999
47.95384,4.13537
48.10454,4.56621
48.08324,4.48539
48.11979,4.53007
48.05484,4.05064
48.03285,4.67096
48.09,4.3032
47.94567,4.0167
48.12439,4.44505
48.08092,4.60171
48.0597,4.24473
42.76766,1.96578
42.80533,2.00231
42.7855,1.97847
42.84295,2.33611
42.87967,2.36968
42.78946,2.30043
42.82223,2.0883
42.75939,2.05206
42.76793,2.08457
42.7666,2.32745
42.73346,2.30163
42.75074,2.224
42.73973,2.15642
42.73333,2.11792
42.79249,2.1034
43.01547,2.63148
42.99487,2.51832
42.95635,2.66433
42.96221,2.71305
43.03385,2.5697
43.00118,2.56554
42.97971,2.6167
42.95932,2.61348
42.99807,2.4821
42.91714,2.43291
42.86444,2.46252
42.94081,2.47994
42.95983,2.56591
42.98266,2.44793
43.06287,2.0219
42.99611,2.10584
43.02277,2.06168
42.97649,2.16442
43.02735,2.13985
43.0372,2.03946
43.04527,2.74184
43.0378,2.72945
42.96008,2.85765
43.39882,2.54596
43.36258,2.37015
42.99759,2.35544
43.02499,2.38945
42.98479,2.33845
43.08016,2.39492
43.11304,2.54307
42.95487,2.36021
43.08272,2.30283
43.04991,2.09159
42.92757,2.91351
43.19521,1.87251
43.21026,1.94917
43.12248,2.46113
43.19294,1.83849
43.00055,2.73972
43.40972,2.48278
43.03466,2.42843
43.03222,2.1625
43.07639,2.10723
43.22166,2.69944
43.22861,1.925
43.4015,2.23928
43.09889,1.98361
43.29028,1.76195
43.12752,2.4272
43.06173,2.54612
43.14167,1.91861
43.10667,2.20583
43.0266,2.30391
43.22639,1.82889
42.98833,2.30889
44.34083,2.14761
44.2686,2.16389
44.38021,2.2358
44.37585,2.1793
44.38801,2.34417
43.75859,2.7275
43.7823,2.84365
43.77099,2.87003
43.9108,2.56835
43.94673,2.59038
44.00406,3.05559
44.15016,2.68097
44.2011,2.68916
44.63033,2.35074
44.63605,2.50122
44.62566,2.28926
44.58427,2.50067
43.84206,2.68843
43.9132,2.68637
43.99055,2.61513
43.99526,2.70385
43.95408,2.71065
44.05663,2.65355
44.05026,2.78667
44.06157,2.88615
44.19376,2.2484
44.2464,2.50206
43.9963,3.38467
43.92444,3.30913
43.73354,2.92683
43.73897,3.01831
43.77957,3.03058
44.19444,2.85944
44.31417,2.82778
44.72722,2.72778
44.64805,2.77278
44.73028,2.79555
44.75639,2.64972
44.09083,2.43194
44.48472,2.63417
44.48472,2.57028
44.50222,2.50944
44.50722,2.6675
44.54694,2.54888
44.15472,3.255
44.26111,1.99139
44.30111,1.97694
44.47778,2.89361
44.53611,2.94222
44.5875,2.90834
44.48528,2.79278
44.75972,2.855
44.86389,2.7575
44.50055,2.31167
44.49312,1.92849
44.19614,3.26889
44.5086,2.13333
43.95139,2.76695
43.84306,3.20805
43.94639,3.06556
49.02305,0.22445
49.02667,0.10611
48.87446,-0.40694
44.84139,3.06194
44.67667,2.33249
44.77556,2.3625
44.73388,2.28362
45.01056,2.2925
45.06333,2.23944
45.19278,2.54639
45.22806,2.51584
45.3,2.57666
45.34278,2.86528
45.32806,2.73499
45.37417,2.67944
45.39917,2.57166
45.00528,3.06111
44.68194,2.99584
44.89806,2.87139
44.93889,3.00944
44.74111,2.945
44.86722,2.92972
44.95306,3.07666
44.80945,2.96917
45.04195,2.48722
45.07167,2.65278
45.09195,2.57667
45.00417,2.53639
45.15555,2.59223
45.26889,2.80472
45.29278,2.72667
45.15028,2.89917
45.15834,2.72083
45.14833,2.79361
45.27111,2.90889
45.25361,3.12777
45.14306,3.25999
45.08528,3.29583
44.925,2.25583
45.36472,2.44473
44.98222,2.33499
45.25111,2.43806
45.23054,2.65998
44.80694,3.03139
45.16,3.06139
45.17028,2.96499
44.85445,2.385
45.11445,3.05223
45.20417,3.0325
44.87978,2.60536
44.92406,2.62052
44.9837,2.66597
44.92772,2.80004
44.99659,2.85836
44.98522,2.82013
44.96355,2.76152
44.89026,2.16805
44.78193,2.23888
44.82198,2.17946
45.01023,2.89205
44.87721,2.55427
44.945,2.65333
45.94972,0.61806
46.02583,0.46833
45.99028,0.54306
45.285,0.19388
46.06528,0.54083
45.40221,-0.00224
45.289,-0.09288
45.33589,-0.04747
45.27333,-0.02222
45.13694,-0.11725
45.17056,-0.2475
45.1286,-0.19391
46.12472,-0.61973
46.06499,-0.40668
45.52139,-0.48501
46.62194,2.20361
46.66695,2.15056
46.49667,2.22749
46.57278,2.26722
46.43194,2.20361
46.6926,2.54545
47.26541,2.19419
45.37306,1.86972
45.26202,1.68646
45.61389,2.2861
45.08631,2.08313
45.58495,1.74909
45.03006,1.87319
45.62317,1.8392
45.13199,2.14924
45.14319,2.02005
44.98808,1.99669
45.48465,1.83981
45.6356,2.22771
45.00944,1.70305
45.63611,2.085
45.2275,1.90222
42.07389,8.90583
42.12611,8.86584
42.42111,9.37473
42.32361,9.39251
41.98055,9.29556
41.92333,9.26138
42.16626,8.94181
41.96388,9.19109
41.95192,9.15097
41.71496,9.0703
41.83085,8.87638
41.62859,9.06783
42.37274,8.77763
42.37281,9.29728
42.75474,9.35777
42.48806,9.39472
42.51629,9.01061
42.11887,9.21082
47.31334,4.86972
47.1,4.77362
47.17361,4.79861
47.13111,4.86111
47.22416,4.86723
47.23223,4.90528
47.15889,4.87139
47.23667,4.85055
47.28584,4.92195
47.59277,5.37084
47.04222,4.52611
47.03083,4.75667
47.23,4.42139
47.48556,5.38305
47.36195,5.41555
47.41583,5.39805
47.82583,4.71834
47.86778,4.68333
47.98972,4.77416
47.82361,4.92528
47.91223,4.7011
47.84722,4.9375
47.89445,4.89389
47.83472,4.86611
47.88333,4.83889
47.93139,4.82306
47.98556,4.66612
47.92027,4.55277
47.42472,4.7025
47.60778,4.52056
47.52806,4.63111
47.57583,4.51806
47.48889,4.57167
47.47305,4.65222
47.39306,4.75389
47.44806,4.74973
47.4025,4.68111
47.43555,4.56167
47.3925,4.58834
47.46583,4.54889
47.44555,4.60556
47.34334,4.57945
47.36722,4.5675
47.36527,4.64222
47.36667,4.70473
47.52805,4.54334
47.75084,4.78444
47.45583,4.87083
47.55584,4.84472
47.73111,4.79639
47.54472,4.97083
47.67278,4.84333
47.53305,4.83278
47.62472,4.92306
47.71805,4.85472
47.51,4.98749
47.6225,4.81973
47.57195,4.80251
47.54888,4.91889
47.79,4.87277
47.735,4.90028
47.51111,4.78278
47.295,4.12945
47.17361,4.74695
47.32861,4.53666
47.30417,4.76611
47.46528,4.95528
47.115,4.87055
48.00361,4.62251
47.49639,4.7
47.80298,4.92521
48.46412,-3.49353
48.41448,-3.53181
48.17797,-3.15116
48.2938,-2.07365
48.33019,-3.30581
48.39887,-3.39336
48.38621,-3.31085
48.37613,-3.2651
48.31892,-3.41638
48.23713,-2.85196
45.73778,2.32834
45.74556,2.42417
45.7875,2.27416
45.83972,2.25973
45.79,2.35611
46.1766,2.52934
46.04511,2.56359
46.03825,1.75429
44.93278,0.81722
45.01444,0.52084
44.97334,0.55528
44.9375,0.51056
45.00722,0.46861
45.34028,0.49417
45.36389,0.57861
45.38111,0.47139
45.54667,0.81722
45.46333,0.78166
45.56639,0.9125
45.58111,0.76389
45.33194,0.40749
44.73639,1.2225
45.2325,0.21444
47.56361,6.67556
47.23111,6.30917
47.17527,6.14666
46.8425,6.43973
47.29444,6.19167
47.18362,6.61417
47.0525,5.99778
47.52944,6.73388
47.29917,6.26972
47.25056,6.31333
47.04444,5.93917
44.56917,5.27917
44.60333,5.14166
44.63334,5.20861
44.53,5.15111
44.4525,5.16
44.66472,5.30223
44.43361,5.46917
44.60806,5.42555
44.5725,5.40583
44.5275,5.38056
44.48195,5.21444
44.66639,5.19611
44.4975,5.36166
44.59083,5.31445
44.51945,5.21084
44.53889,5.43195
44.48528,5.30584
44.47111,5.45223
44.56472,5.11501
44.28169,5.18136
44.23437,5.20093
44.2271,5.3293
44.82185,5.16924
44.83025,5.2136
44.79418,5.19395
44.89219,5.31831
44.89807,5.20964
44.30305,5.38251
44.31577,5.49443
44.27676,5.55725
44.23362,5.60346
44.19089,5.55239
44.25204,5.64102
44.22489,5.42885
44.17366,5.63388
44.31936,5.61555
44.79917,5.37804
44.63445,4.8157
44.79869,5.33348
44.62805,5.5425
44.42222,5.22361
45.15622,5.12747
44.57735,4.89086
44.30455,5.18074
44.51523,5.6278
44.56716,5.48059
45.15397,5.09597
44.74973,5.08086
44.473,4.85566
44.25609,5.38994
48.26389,0.83444
48.34639,-4.00806
48.62027,-3.86944
48.54487,-4.1731
48.2205,-3.61914
44.10445,3.93249
44.19167,4.53416
44.2725,4.06056
43.99304,3.49443
43.9559,3.43312
44.00279,3.90125
44.01364,3.82255
44.06417,3.40026
44.13056,3.40756
44.05951,3.43927
44.11625,3.72075
44.1095,3.77305
44.05582,3.84972
44.27521,4.4192
43.89499,3.45194
44.03804,3.68606
44.03249,3.81639
44.29736,4.51858
44.03741,3.74579
44.14181,3.97951
44.13684,4.3874
44.17511,4.46249
44.31299,4.46522
42.85173,0.5148
42.81425,0.48615
42.8042,0.50758
42.99895,0.741
43.03585,0.67186
43.00292,0.68717
42.94106,0.85781
43.78695,1.03972
43.15115,0.62328
43.15154,0.56743
43.13636,1.25992
42.98445,0.64916
42.96889,0.91611
43.18583,0.78084
43.17472,1.15111
43.62139,0.30528
43.39805,0.52945
43.47972,0.78917
43.49778,0.83972
43.44389,0.67417
43.48,0.63
43.37083,0.65389
43.56167,0.68111
43.85361,-0.13306
43.4775,0.23
43.61556,0.12583
43.71111,0.07833
43.61944,-0.03444
43.65778,0.36027
43.76389,0.75861
43.59666,0.43416
44.54555,-0.64611
44.93113,-0.98822
45.05813,-0.27464
44.33853,-0.31594
44.35113,-0.40368
44.50471,-0.49696
44.45166,-0.57348
44.41443,-0.08225
44.30595,-0.12974
44.29598,-0.19352
44.68059,-0.01761
44.72275,-0.04398
43.65027,3.29612
43.41555,2.74305
43.79111,3.91833
43.49723,2.95639
43.45778,2.84945
43.68666,3.275
43.57444,2.77944
43.8025,3.41278
43.59194,3.5875
43.39003,2.62163
43.69277,3.06084
43.74916,3.09695
43.80331,3.23
43.75345,3.2653
43.35364,2.58211
43.61757,2.99943
43.67199,3.11027
47.81778,-1.56195
48.4175,-1.63028
48.13778,-2.09361
48.58333,-1.66916
47.75667,-1.94945
48.26055,-1.29305
46.46612,1.25001
46.50555,1.36028
46.63028,0.93695
46.43583,2.13444
47.20861,1.78639
47.155,1.68167
47.22305,1.53695
46.73361,1.96139
46.68973,0.98667
47.21611,1.00055
47.00478,0.39564
45.07972,6.17111
44.99494,5.58317
45.05032,5.97674
45.00597,5.96822
44.85891,6.04597
45.25521,5.38566
45.29805,5.41313
45.29849,5.23918
45.42307,5.09349
45.60628,5.37374
45.67065,5.20331
45.10092,5.46408
45.0701,5.39832
45.09999,5.38094
45.05499,5.37249
45.14637,5.44161
45.80798,5.37366
44.92722,5.97222
44.94783,6.18731
44.84861,5.73056
45.39182,4.92009
46.36972,5.5236
46.34,5.51945
46.33528,5.47528
46.2925,5.49583
46.29973,5.56417
46.67222,5.85139
46.88028,5.7625
46.71269,6.04327
46.37656,5.42631
46.4271,5.40862
46.35155,5.4148
46.35255,5.66949
46.34815,5.64791
46.50082,5.79297
46.52633,5.7943
46.55597,5.80703
46.46832,5.81987
46.46024,5.83886
46.58631,5.55156
46.50016,5.50861
46.52804,5.45836
46.55592,5.54266
46.59159,5.49394
46.46574,5.52876
43.88889,-0.40417
44.0556,-0.22405
44.13705,-0.21799
43.99338,-0.09447
43.82609,-0.22173
44.02834,-0.51352
44.08943,-0.69501
44.23335,-0.98425
44.09985,-0.60661
44.00087,-1.17173
43.87688,-1.00204
43.95137,-0.74781
43.92082,-0.81725
44.06355,-0.47012
44.08925,-0.39251
44.29536,-0.47648
44.37026,-0.64307
44.4281,-0.66732
44.24123,-0.18594
44.11893,0.07645
44.06384,0.07154
43.6477,-0.45962
43.6372,-0.36058
43.75571,-0.47201
44.26131,-0.53292
44.21288,-0.84733
43.8809,-1.07645
44.0145,-0.44563
47.64616,2.17168
47.61633,2.1702
47.82953,1.21069
47.29291,2.1269
47.62847,1.8439
47.83225,0.79049
47.69355,1.11832
47.46805,1.63093
47.52839,1.60368
47.42511,1.1308
47.71715,0.79467
47.72039,0.65695
46.14056,4.28361
46.10444,4.22916
45.45861,3.99556
45.37417,4.01666
45.75583,3.76806
45.73897,3.92403
45.7687,3.9571
45.76808,3.83906
45.81594,3.86841
45.70461,3.93816
45.73811,3.87642
45.69833,3.85056
46.14616,4.05218
46.00345,4.29793
46.09051,3.85065
46.12548,3.85921
45.5589,4.66901
45.62167,3.94222
44.97,4.14473
44.95112,4.20278
44.89194,4.16167
44.96027,4.09361
45.22223,3.81278
45.22555,3.64638
45.24944,3.74639
45.22834,3.59778
45.26917,3.80222
45.35334,3.66972
45.33195,3.72806
45.32611,3.74916
45.16083,4.44695
45.21278,4.39389
45.31945,3.09944
45.30528,3.14
45.31166,3.19277
45.27445,3.33723
45.14555,3.29945
45.23639,3.35362
45.28361,3.27972
45.22944,3.30667
45.21194,3.41112
45.18556,3.45583
45.13027,3.40166
45.08916,3.33583
45.01,4.13667
45.16694,3.6225
45.24028,3.94584
44.85497,3.99929
44.89311,3.92789
44.83723,3.895
44.86122,3.9022
44.98402,3.39765
45.03235,3.51355
45.01706,3.47128
44.86428,3.51295
44.90671,3.6092
45.04251,3.58081
44.85481,3.70904
44.96249,3.67138
44.90403,3.54694
45.06388,3.53082
44.92088,3.48062
47.775,-1.35444
48.13166,2.84695
44.52281,1.93949
44.68467,2.05385
44.83493,2.11893
44.8487,1.94589
44.74077,2.03301
44.79141,1.97339
44.80168,2.04109
44.80277,2.07388
44.76217,2.1249
44.88855,2.04991
44.9129,1.94038
44.9477,1.98791
44.95517,1.92634
44.61665,1.60832
44.83855,1.42541
45.01165,1.59479
44.45562,1.05518
44.37415,1.59888
44.54,0.37528
44.235,0.90583
44.59028,0.89973
44.57278,0.90389
44.61556,0.95083
44.60389,0.97388
44.28044,0.21049
44.23469,0.15727
44.04577,0.16267
44.09105,0.20073
44.22416,0.74509
44.1966,-0.06561
44.32806,0.7875
44.3125,0.83806
44.42639,1.03473
44.75222,3.08612
44.82945,3.07944
44.67278,3.16583
44.80722,3.16861
44.77056,3.15973
44.86972,3.13389
44.25834,3.82417
44.81667,3.65111
44.85167,3.65556
44.71945,3.75362
44.80361,3.71306
44.75,3.72445
44.65945,3.64167
44.72666,3.6
44.72667,3.51222
44.79361,3.57277
44.69666,3.62445
44.70778,3.70084
44.78528,3.46972
44.84305,3.315
44.86583,3.31888
44.30361,3.66805
44.60194,3.32222
44.62973,3.34527
44.68972,3.35584
44.21366,3.53536
44.19558,3.49888
44.20666,3.58445
44.21324,3.75544
44.14943,3.76904
44.17587,3.73389
44.48066,3.98125
44.57011,3.94228
44.35638,3.35795
44.95104,3.37527
44.27081,3.21464
44.18745,3.60788
44.2583,3.59812
44.32638,3.17108
44.33652,3.14337
47.59584,-0.02666
47.44028,0.15111
47.26472,-0.19277
47.61667,-0.58195
47.01167,-0.64333
47.34083,0.08417
47.35583,-0.36389
47.74723,-0.94333
47.72722,-0.83555
47.44305,-0.08306
47.46666,0.00555
47.38861,0.13722
47.63778,-0.35555
47.58027,-0.265
47.68417,-0.95251
47.6175,-0.9725
48.71247,-0.81428
48.87177,-1.40612
48.79889,-1.19056
48.60915,4.43362
48.96638,3.7978
48.94216,3.61762
48.97389,3.68475
49.02989,3.7195
48.89765,4.58545
48.9273,4.66087
48.86189,4.73411
48.90447,4.63059
48.90716,4.52091
48.8981,4.77678
48.80667,4.07139
49.12665,4.07864
49.12057,4.04117
49.16564,4.85678
49.17418,4.7156
49.1956,4.89148
49.25007,4.69691
49.171,4.78971
48.69927,3.65327
48.72693,4.94167
49.34328,3.80453
48.87089,4.87283
48.85843,3.60688
48.40925,5.29782
48.3718,5.2107
48.43395,5.27239
48.45868,5.23692
48.30224,5.3996
48.43148,5.38144
48.33008,5.3853
48.49469,5.19626
48.27932,5.29252
48.39174,5.2712
48.40661,5.36121
48.27425,5.36635
48.35195,5.31341
48.39726,5.17743
48.42678,5.22259
48.51234,5.25994
47.91639,5.34362
48.27944,4.91249
48.31278,4.94223
48.46528,4.84722
48.36055,4.80917
48.41528,4.85861
48.35056,4.91639
48.46611,4.91
48.49944,4.83945
48.3725,4.91694
48.31556,4.84166
48.43,4.93916
48.375,4.99888
48.24194,5.14028
48.2675,5.12389
48.29111,5.04084
48.34556,5.06972
48.36194,5.05027
48.17,4.91167
48.10805,4.97167
48.10417,4.87527
48.14112,4.86639
47.68444,5.23861
47.6525,5.22473
47.66,5.29306
47.78667,5.33806
48.58861,5.08584
48.29139,5.51583
48.24722,5.48167
48.21222,5.37695
48.17722,5.4575
48.13417,5.43445
48.16833,5.34305
48.10667,5.34861
48.09389,5.44972
48.07833,5.4325
48.05972,5.49139
47.82472,5.08251
47.83556,5.11639
47.79333,5.03777
47.885,5.15555
47.86722,5.12333
47.78195,5.05445
47.90639,5.12
47.9375,5.07973
47.84805,5.02361
47.80417,5.08639
47.81944,5.06778
47.90306,5.095
48.54556,4.98972
48.5425,5.02722
48.47389,5.0325
47.72333,5.6975
48.16722,5.41639
47.69902,5.6853
47.71879,5.54242
47.71531,5.43171
47.69849,5.62806
48.15286,5.59338
48.21147,5.65732
48.16876,5.64303
47.82244,5.25382
47.75113,5.22902
47.77992,5.25339
48.04885,5.15669
47.9925,5.36074
47.67203,5.10782
47.6781,5.06519
47.73073,5.06583
47.70671,5.05044
47.69599,5.1105
47.7397,5.10815
47.74209,4.99734
47.71029,4.97638
48.07029,4.74143
48.02791,4.77043
47.98094,4.89184
47.95004,5.00893
47.92539,4.91575
47.97399,4.96177
47.86049,5.73361
47.83309,5.73154
47.88873,5.79702
47.94394,5.83593
47.98609,5.66358
48.02278,5.65267
47.853,5.62906
47.79456,5.65822
47.88469,5.45234
47.89874,5.48792
47.82302,5.67223
47.84362,5.53531
48.01708,5.71809
47.91853,5.60368
47.90336,5.62212
47.92165,5.69917
47.95212,5.59094
48.02239,5.14854
47.99429,5.28693
48.12934,5.26385
47.74645,5.28587
47.87533,-0.81886
48.21642,-0.22933
48.28089,-0.16393
48.31445,-0.43945
47.87223,-1.15083
48.01316,-0.58666
47.81945,-0.99333
48.07375,-0.36989
47.98403,-0.43807
48.19963,-0.54174
47.88777,-0.97306
47.80279,-0.84761
47.85734,-1.00793
47.76376,-0.53911
48.00861,-0.3809
47.80915,-0.58291
48.67222,6.69473
48.51195,6.7475
48.53528,6.82723
48.84889,5.94528
49.45916,5.56416
49.47222,5.54333
48.63359,6.05075
48.55114,6.00744
49.47881,5.50515
49.51887,5.55725
48.52223,6.93861
49.43306,5.76639
49.32472,5.7425
48.93945,5.84916
48.92139,6.17139
49.4225,5.52667
49.12167,5.96055
49.54861,5.6539
49.52723,5.65361
49.16381,4.96412
48.78144,5.29169
48.87963,5.41083
48.86419,5.32049
48.84545,5.36454
48.8157,5.37234
48.82544,5.43999
48.80659,5.44209
48.43938,5.50756
49.0512,5.63783
49.02942,5.61272
49.30843,5.41892
49.29203,5.47659
48.75655,5.3238
48.88278,5.21222
48.97694,5.20889
48.985,5.11889
48.97444,5.05194
48.92277,5.12805
48.86111,5.15695
48.87584,5.08278
48.87834,4.96917
48.57805,5.24222
48.53555,5.26528
48.59056,5.30834
48.56056,5.35166
48.56806,5.51944
48.59111,5.63028
48.58944,5.55139
48.77944,5.49056
49.39472,5.52138
48.77445,5.23167
48.76195,5.29306
48.99667,5.35112
48.62222,5.29056
48.49583,5.37195
48.58695,5.45917
49.01695,5.54195
49.36233,5.08655
